ID,Behavior,Time
EM12_WD2,W = REARED SNIFF,4.1992
EM12_WD2,S = SCRATCHING,0.4453
EM12_WD2,D = GROOMING,1.9532
EM12_WD2,S = SCRATCHING,0.4454
EM12_WD2,F = CHEWING,4.2617
EM12_WD2,F = CHEWING,0.5391
EM12_WD2,D = GROOMING,0.6953
EM12_WD2,A = LOCOMOTION,1.4297
EM12_WD2,W = REARED SNIFF,9.9843
EM12_WD2,S = SCRATCHING,1.9571
EM12_WD2,D = GROOMING,0.7813
EM12_WD2,K = TWITCHING,1.3477
EM12_WD2,K = TWITCHING,0.1914
EM12_WD2,W = REARED SNIFF,9.9414
EM12_WD2,W = REARED SNIFF,7.3125
EM12_WD2,W = REARED SNIFF,7.5547
EM12_WD2,W = REARED SNIFF,3.3828
EM12_WD2,W = REARED SNIFF,17.3985
EM12_WD2,W = REARED SNIFF,8.2149
EM12_WD2,W = REARED SNIFF,11.7891
