ID,Behavior,Time
EM11_WD1,W = REARED SNIFF,4.8633
EM11_WD1,A = LOCOMOTION,0.6953
EM11_WD1,W = REARED SNIFF,7.4102
EM11_WD1,A = LOCOMOTION,0.6367
EM11_WD1,W = REARED SNIFF,6.7696
EM11_WD1,A = LOCOMOTION,0.9883
EM11_WD1,W = REARED SNIFF,13.3828
EM11_WD1,A = LOCOMOTION,1.3203
EM11_WD1,A = LOCOMOTION,1.8593
EM11_WD1,W = REARED SNIFF,2.4687
EM11_WD1,A = LOCOMOTION,0.2852
EM11_WD1,W = REARED SNIFF,3.0117
EM11_WD1,A = LOCOMOTION,1.4766
EM11_WD1,W = REARED SNIFF,0.5078
EM11_WD1,J = DIGGING,0.0312
EM11_WD1,H = JUMPING,0.0937
EM11_WD1,A = LOCOMOTION,0.3789
EM11_WD1,W = REARED SNIFF,0.4414
EM11_WD1,W = REARED SNIFF,1.4336
EM11_WD1,E = AGITATION OTHER,0.4453
EM11_WD1,W = REARED SNIFF,3.9414
EM11_WD1,J = DIGGING,0.0976
EM11_WD1,K = TWITCHING,0.7617
EM11_WD1,F = CHEWING,0.3515
EM11_WD1,G = EATING,1.2656
EM11_WD1,,
EM11_WD1,G = EATING,3.3945
EM11_WD1,H = JUMPING,0.0625
EM11_WD1,H = JUMPING,0.0664
EM11_WD1,J = DIGGING,1.3046
EM11_WD1,G = EATING,1.9844
EM11_WD1,A = LOCOMOTION,0.0625
EM11_WD1,A = LOCOMOTION,0.0937
EM11_WD1,A = LOCOMOTION,1.5586
EM11_WD1,W = REARED SNIFF,7.0117
EM11_WD1,H = JUMPING,0.125
EM11_WD1,H = JUMPING,0.957
EM11_WD1,W = REARED SNIFF,8.043
EM11_WD1,A = LOCOMOTION,1.3047
EM11_WD1,W = REARED SNIFF,5.8437
EM11_WD1,W = REARED SNIFF,3.3125
EM11_WD1,A = LOCOMOTION,1.1445
EM11_WD1,W = REARED SNIFF,10.668
EM11_WD1,A = LOCOMOTION,1.5117
EM11_WD1,W = REARED SNIFF,13.625
EM11_WD1,E = AGITATION OTHER,1.0782
EM11_WD1,W = REARED SNIFF,8.164
EM11_WD1,A = LOCOMOTION,1.4805
EM11_WD1,A = LOCOMOTION,0.2695
EM11_WD1,W = REARED SNIFF,9.2461
EM11_WD1,E = AGITATION OTHER,1.4531
EM11_WD1,W = REARED SNIFF,2.1836
EM11_WD1,A = LOCOMOTION,0.1914
EM11_WD1,W = REARED SNIFF,4.1719
EM11_WD1,W = REARED SNIFF,1.6093
EM11_WD1,F = CHEWING,0.793
EM11_WD1,E = AGITATION OTHER,0.9844
EM11_WD1,W = REARED SNIFF,0.3476
EM11_WD1,F = CHEWING,3.9297
EM11_WD1,W = REARED SNIFF,0.7304
EM11_WD1,S = SCRATCHING,2.8594
EM11_WD1,W = REARED SNIFF,4.3711
EM11_WD1,,
EM11_WD1,W = REARED SNIFF,12.6836
EM11_WD1,A = LOCOMOTION,0.1914
EM11_WD1,W = REARED SNIFF,4.0195
EM11_WD1,A = LOCOMOTION,2.2266
EM11_WD1,W = REARED SNIFF,1.7461
EM11_WD1,A = LOCOMOTION,0.4765
EM11_WD1,W = REARED SNIFF,16.4532
EM11_WD1,A = LOCOMOTION,1.2617
EM11_WD1,W = REARED SNIFF,3.7656
EM11_WD1,E = AGITATION OTHER,2.0508
EM11_WD1,W = REARED SNIFF,2.5742
EM11_WD1,F = CHEWING,3.0859
EM11_WD1,W = REARED SNIFF,7.4258
EM11_WD1,W = REARED SNIFF,0.9883
EM11_WD1,A = LOCOMOTION,1.7851
EM11_WD1,W = REARED SNIFF,3.1367
EM11_WD1,W = REARED SNIFF,9.4336
EM11_WD1,A = LOCOMOTION,1.129
EM11_WD1,W = REARED SNIFF,6.8516
EM11_WD1,A = LOCOMOTION,1.0469
EM11_WD1,W = REARED SNIFF,7.3633
EM11_WD1,A = LOCOMOTION,0.6993
EM11_WD1,W = REARED SNIFF,1.0664
EM11_WD1,W = REARED SNIFF,4.3359
EM11_WD1,A = LOCOMOTION,0.6992
EM11_WD1,W = REARED SNIFF,17.9141
EM12_WD1,E = AGITATION OTHER,5.39453
EM12_WD1,A = LOCOMOTION,1.08203
EM12_WD1,W = REARED SNIFF,5.59766
EM12_WD1,A = LOCOMOTION,0.79688
EM12_WD1,W = REARED SNIFF,11.01954
EM12_WD1,E = AGITATION OTHER,1.59375
EM12_WD1,W = REARED SNIFF,0.25391
EM12_WD1,A = LOCOMOTION,1.48047
EM12_WD1,W = REARED SNIFF,14.28906
EM12_WD1,A = LOCOMOTION,3.72266
EM12_WD1,J = DIGGING,1.64843
EM12_WD1,W = REARED SNIFF,12.75
EM12_WD1,A = LOCOMOTION,2.12109
EM12_WD1,J = DIGGING,1.55859
EM12_WD1,W = REARED SNIFF,20.47262
EM12_WD1,E = AGITATION OTHER,4.582
EM12_WD1,W = REARED SNIFF,4.918
EM12_WD1,A = LOCOMOTION,4.3242
EM12_WD1,A = LOCOMOTION,0.9532
EM12_WD1,W = REARED SNIFF,0.5781
EM12_WD1,,
EM12_WD1,W = REARED SNIFF,8.1836
EM12_WD1,W = REARED SNIFF,3.664
EM12_WD1,A = LOCOMOTION,0.1914
EM12_WD1,W = REARED SNIFF,5.6836
EM12_WD1,E = AGITATION OTHER,0.1602
EM12_WD1,E = AGITATION OTHER,1.0664
EM12_WD1,W = REARED SNIFF,1.8711
EM12_WD1,A = LOCOMOTION,1.1562
EM12_WD1,W = REARED SNIFF,22.5156
EM12_WD1,A = LOCOMOTION,1.1445
EM12_WD1,W = REARED SNIFF,7.1758
EM12_WD1,A = LOCOMOTION,0.6524
EM12_WD1,W = REARED SNIFF,0.8281
EM12_WD1,H = JUMPING,0.1289
EM12_WD1,J = DIGGING,0.125
EM12_WD1,H = JUMPING,0.6875
EM12_WD1,W = REARED SNIFF,15.9297
EM12_WD1,A = LOCOMOTION,1.0352
EM12_WD1,W = REARED SNIFF,0.2227
EM12_WD1,A = LOCOMOTION,0.2578
EM12_WD1,W = REARED SNIFF,5.4883
EM12_WD1,A = LOCOMOTION,1.0156
EM12_WD1,W = REARED SNIFF,3.8985
EM12_WD1,A = LOCOMOTION,0.3164
EM12_WD1,W = REARED SNIFF,6.7227
EM12_WD1,A = LOCOMOTION,2.9414
EM12_WD1,F = CHEWING,0.4141
EM12_WD1,G = EATING,9.4141
EM12_WD1,H = JUMPING,0.5117
EM12_WD1,J = DIGGING,1.5274
EM12_WD1,W = REARED SNIFF,3.6055
EM12_WD1,,
EM12_WD1,W = REARED SNIFF,4.8086
EM12_WD1,J = DIGGING,1.8828
EM12_WD1,A = LOCOMOTION,0.7812
EM12_WD1,J = DIGGING,2.6172
EM12_WD1,W = REARED SNIFF,6.6524
EM12_WD1,W = REARED SNIFF,10.3438
EM12_WD1,W = REARED SNIFF,0.4454
EM12_WD1,D = GROOMING,0.6679
EM12_WD1,D = GROOMING,9.2852
EM12_WD1,W = REARED SNIFF,4.3359
EM12_WD1,A = LOCOMOTION,0.3828
EM12_WD1,W = REARED SNIFF,18.8632
EM12_WD1,A = LOCOMOTION,1.3047
EM12_WD1,W = REARED SNIFF,12.3399
EM12_WD1,E = AGITATION OTHER,2.2071
EM12_WD1,W = REARED SNIFF,1.0938
EM12_WD1,A = LOCOMOTION,0.5781
EM12_WD1,W = REARED SNIFF,1.3984
EM12_WD1,H = JUMPING,0.0937
EM12_WD1,W = REARED SNIFF,4.5117
EM12_WD1,E = AGITATION OTHER,2.9141
EM12_WD1,A = LOCOMOTION,0.2891
EM12_WD1,W = REARED SNIFF,17.2149
EM12_WD1,E = AGITATION OTHER,1.9062
EM12_WD1,A = LOCOMOTION,3.1758
EM12_WD1,,
EM12_WD1,A = LOCOMOTION,2.3086
EM12_WD1,W = REARED SNIFF,9.1054
EM12_WD1,A = LOCOMOTION,0.6992
EM12_WD1,W = REARED SNIFF,13.2187
EM12_WD1,A = LOCOMOTION,1.0508
EM12_WD1,F = CHEWING,0.4766
EM12_WD1,G = EATING,3.7343
EM12_WD1,A = LOCOMOTION,0.3203
EM12_WD1,H = JUMPING,0.1289
EM12_WD1,W = REARED SNIFF,8.8242
EM12_WD1,A = LOCOMOTION,2.711
EM12_WD1,W = REARED SNIFF,3.0039
EM12_WD1,A = LOCOMOTION,0.5079
EM12_WD1,W = REARED SNIFF,0.254
EM12_WD1,G = EATING,1.8906
EM12_WD1,H = JUMPING,0.2227
EM12_WD1,J = DIGGING,0.9843
EM12_WD1,W = REARED SNIFF,2.8828
EM12_WD1,J = DIGGING,0.7265
EM12_WD1,J = DIGGING,0.8906
EM12_WD1,J = DIGGING,0.6992
EM12_WD1,W = REARED SNIFF,7.1719
EM12_WD1,J = DIGGING,9.7461
EM12_WD1,J = DIGGING,0.6367
EM12_WD1,H = JUMPING,0.4493
EM12_WD1,G = EATING,13.1172
EM12_WD1,,
EM12_WD1,G = EATING,8.4766
EM12_WD1,G = EATING,4.3867
EM12_WD1,G = EATING,1.8008
EM12_WD1,W = REARED SNIFF,0.1602
EM12_WD1,A = LOCOMOTION,0.254
EM12_WD1,A = LOCOMOTION,0.2539
EM12_WD1,W = REARED SNIFF,1.7812
EM12_WD1,W = REARED SNIFF,5.1289
EM12_WD1,A = LOCOMOTION,0.1914
EM12_WD1,W = REARED SNIFF,21.6993
EM12_WD1,W = REARED SNIFF,21.1953
EM12_WD1,D = GROOMING,0.6367
EM12_WD1,F = CHEWING,2.2109
EM12_WD1,E = AGITATION OTHER,0.5391
EM12_WD1,W = REARED SNIFF,1.6875
EM12_WD1,H = JUMPING,0.0977
EM12_WD1,W = REARED SNIFF,17.1875
EM12_WD1,W = REARED SNIFF,4.6954
EM12_WD1,A = LOCOMOTION,0.1953
EM12_WD1,W = REARED SNIFF,3.1367
